2016/04/16 01:00:13 [error] 30185#0: *7 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:00:14 [error] 30185#0: *6 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:00:55 [error] 30513#0: *1 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:00:57 [error] 30513#0: *3 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:00:57 [error] 30513#0: *13 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:00:57 [error] 30513#0: *3 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:00:57 [error] 30513#0: *6 directory index of "/home/rosl/projects/tushkan/back/frontend/web/oldsite/" is forbidden, client: 127.0.0.1, server: tushkan.loc, request: "GET /oldsite/ HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:03:28 [error] 31605#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:03:29 [error] 31605#0: *7 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /lis/3_ny.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:03:29 [error] 31605#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_left.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
